2,12,10413,10460
2,0,10466,10522
2,6,9893,10617
2,0,10002,10029
2,1,10002,10029
2,0,10017,10029
2,22,9893,10617
2,12,10474,10521
2,0,10527,10535
2,0,10540,10566
2,6,9245,9454
2,0,9347,9392
1,6,2082,2186
1,0,2132,2179
1,22,2082,2186
2,12,9363,9391
2,0,9396,9426
2,0,9430,9450
2,22,9245,9454
2,12,10544,10565
2,3,10090,10571
2,0,10575,10613
2,16,137,10620
2,8,1376,1544
2,0,238,240
2,0,323,324
2,0,345,346
2,0,410,414
2,0,473,478
2,0,633,637
2,0,789,793
2,0,1441,1451
2,0,1455,1466
2,0,1470,1481
2,0,1485,1494
2,0,1498,1508
2,0,1512,1524
2,0,1528,1540
2,9,1376,1544
2,22,1376,1544
2,12,10582,10612
2,22,9893,10617
2,12,10172,10219
2,0,10225,10281
2,6,9893,10617
2,0,10002,10029
2,0,10035,10045
2,0,10049,10060
2,0,10064,10073
2,0,10077,10086
2,0,10090,10571
2,1,10090,10571
2,0,10348,10359
2,0,10364,10401
2,6,8627,9117
2,0,8731,8771
1,6,2082,2186
1,0,2132,2179
1,22,2082,2186
2,12,8742,8770
2,0,8777,8791
2,0,8795,8965
2,1,8795,8965
2,0,8811,8885
2,12,8820,8877
2,3,8795,8965
2,0,9025,9069
2,0,9073,9095
2,0,9099,9113
2,22,8627,9117
2,12,10377,10400
2,0,10406,10461
2,6,9893,10617
2,0,10002,10029
2,1,10002,10029
2,0,10017,10029
2,22,9893,10617
2,12,10413,10460
2,0,10466,10522
2,6,9893,10617
2,0,10002,10029
2,1,10002,10029
2,0,10017,10029
2,22,9893,10617
2,12,10474,10521
2,0,10527,10535
2,0,10540,10566
2,6,9245,9454
2,0,9347,9392
1,6,2082,2186
1,0,2132,2179
1,22,2082,2186
2,12,9363,9391
2,0,9396,9426
2,0,9430,9450
2,22,9245,9454
2,12,10544,10565
2,3,10090,10571
2,0,10575,10613
2,16,137,10620
2,8,1376,1544
2,0,238,240
2,0,323,324
2,0,345,346
2,0,410,414
2,0,473,478
2,0,633,637
2,0,789,793
2,0,1441,1451
2,0,1455,1466
2,0,1470,1481
2,0,1485,1494
2,0,1498,1508
2,0,1512,1524
2,0,1528,1540
2,9,1376,1544
2,22,1376,1544
2,12,10582,10612
2,22,9893,10617
2,12,10233,10280
2,0,10286,10294
2,0,10299,10325
2,6,9245,9454
2,0,9347,9392
1,6,2082,2186
1,0,2132,2179
1,22,2082,2186
2,12,9363,9391
2,0,9396,9426
2,0,9430,9450
2,22,9245,9454
2,12,10303,10324
2,3,10090,10571
2,0,10575,10613
2,16,137,10620
2,8,1376,1544
2,0,238,240
2,0,323,324
2,0,345,346
2,0,410,414
2,0,473,478
2,0,633,637
2,0,789,793
2,0,1441,1451
2,0,1455,1466
2,0,1470,1481
2,0,1485,1494
2,0,1498,1508
2,0,1512,1524
2,0,1528,1540
2,9,1376,1544
2,22,1376,1544
2,12,10582,10612
2,22,9893,10617
2,12,10413,10460
2,0,10466,10522
2,6,9893,10617
2,0,10002,10029
2,0,10035,10045
2,0,10049,10060
2,0,10064,10073
2,0,10077,10086
2,0,10090,10571
2,1,10090,10571
2,0,10107,10118
2,0,10123,10160
2,6,8627,9117
2,0,8731,8771
1,6,2082,2186
1,0,2132,2179
1,22,2082,2186
2,12,8742,8770
2,0,8777,8791
2,0,8795,8965
2,1,8795,8965
2,0,8811,8885
2,12,8820,8877
2,3,8795,8965
2,0,9025,9069
2,0,9073,9095
2,0,9099,9113
2,22,8627,9117
2,12,10136,10159
2,0,10165,10220
2,6,9893,10617
2,0,10002,10029
2,0,10035,10045
2,0,10049,10060
2,0,10064,10073
2,0,10077,10086
2,0,10090,10571
2,1,10090,10571
2,0,10348,10359
2,0,10364,10401
2,6,8627,9117
2,0,8731,8771
1,6,2082,2186
1,0,2132,2179
1,22,2082,2186
2,12,8742,8770
2,0,8777,8791
2,0,8795,8965
2,1,8795,8965
2,0,8811,8885
2,12,8820,8877
2,3,8795,8965
2,0,9025,9069
2,0,9073,9095
2,0,9099,9113
2,22,8627,9117
2,12,10377,10400
2,0,10406,10461
2,6,9893,10617
2,0,10002,10029
2,1,10002,10029
2,0,10017,10029
2,22,9893,10617
2,12,10413,10460
2,0,10466,10522
2,6,9893,10617
2,0,10002,10029
2,1,10002,10029
2,0,10017,10029
2,22,9893,10617
2,12,10474,10521
2,0,10527,10535
2,0,10540,10566
2,6,9245,9454
2,0,9347,9392
1,6,2082,2186
1,0,2132,2179
1,22,2082,2186
2,12,9363,9391
2,0,9396,9426
2,0,9430,9450
2,22,9245,9454
2,12,10544,10565
2,3,10090,10571
2,0,10575,10613
2,16,137,10620
2,8,1376,1544
2,0,238,240
2,0,323,324
2,0,345,346
2,0,410,414
2,0,473,478
2,0,633,637
2,0,789,793
2,0,1441,1451
2,0,1455,1466
2,0,1470,1481
2,0,1485,1494
2,0,1498,1508
2,0,1512,1524
2,0,1528,1540
2,9,1376,1544
2,22,1376,1544
2,12,10582,10612
2,22,9893,10617
2,12,10172,10219
2,0,10225,10281
2,6,9893,10617
2,0,10002,10029
2,0,10035,10045
2,0,10049,10060
2,0,10064,10073
2,0,10077,10086
2,0,10090,10571
2,1,10090,10571
2,0,10348,10359
2,0,10364,10401
2,6,8627,9117
2,0,8731,8771
1,6,2082,2186
1,0,2132,2179
1,22,2082,2186
2,12,8742,8770
2,0,8777,8791
2,0,8795,8965
2,1,8795,8965
2,0,8811,8885
2,12,8820,8877
2,3,8795,8965
2,0,9025,9069
2,0,9073,9095
2,0,9099,9113
2,22,8627,9117
2,12,10377,10400
2,0,10406,10461
2,6,9893,10617
2,0,10002,10029
2,1,10002,10029
2,0,10017,10029
2,22,9893,10617
2,12,10413,10460
2,0,10466,10522
2,6,9893,10617
2,0,10002,10029
2,1,10002,10029
2,0,10017,10029
2,22,9893,10617
2,12,10474,10521
2,0,10527,10535
2,0,10540,10566
2,6,9245,9454
2,0,9347,9392
1,6,2082,2186
1,0,2132,2179
1,22,2082,2186
2,12,9363,9391
2,0,9396,9426
2,0,9430,9450
2,22,9245,9454
2,12,10544,10565
2,3,10090,10571
2,0,10575,10613
2,16,137,10620
2,8,1376,1544
2,0,238,240
2,0,323,324
2,0,345,346
2,0,410,414
2,0,473,478
2,0,633,637
2,0,789,793
2,0,1441,1451
2,0,1455,1466
2,0,1470,1481
2,0,1485,1494
2,0,1498,1508
2,0,1512,1524
2,0,1528,1540
2,9,1376,1544
2,22,1376,1544
2,12,10582,10612
2,22,9893,10617
2,12,10233,10280
2,0,10286,10294
2,0,10299,10325
2,6,9245,9454
2,0,9347,9392
1,6,2082,2186
1,0,2132,2179
1,22,2082,2186
2,12,9363,9391
2,0,9396,9426
2,0,9430,9450
2,22,9245,9454
2,12,10303,10324
2,3,10090,10571
2,0,10575,10613
2,16,137,10620
2,8,1376,1544
2,0,238,240
2,0,323,324
2,0,345,346
2,0,410,414
2,0,473,478
2,0,633,637
2,0,789,793
2,0,1441,1451
2,0,1455,1466
2,0,1470,1481
2,0,1485,1494
2,0,1498,1508
2,0,1512,1524
2,0,1528,1540
2,9,1376,1544
2,22,1376,1544
2,12,10582,10612
2,22,9893,10617
2,12,10474,10521
2,0,10527,10535
2,0,10540,10566
2,6,9245,9454
2,0,9347,9392
1,6,2082,2186
1,0,2132,2179
1,22,2082,2186
2,12,9363,9391
2,0,9396,9426
2,0,9430,9450
2,22,9245,9454
2,12,10544,10565
2,3,10090,10571
2,0,10575,10613
2,16,137,10620
2,8,1376,1544
2,0,238,240
2,0,323,324
2,0,345,346
2,0,410,414
2,0,473,478
2,0,633,637
2,0,789,793
2,0,1441,1451
2,0,1455,1466
2,0,1470,1481
2,0,1485,1494
2,0,1498,1508
2,0,1512,1524
2,0,1528,1540
2,9,1376,1544
2,22,1376,1544
2,12,10582,10612
2,22,9893,10617
3,12,969,1018
3,0,1023,1054
3,13,1034,1053
3,0,1060,1093
3,13,1073,1092
3,0,1097,1108
2,4,7756,7936
2,0,7787,7826
2,1,7787,7826
2,0,7809,7826
2,4,3209,4323
2,0,3269,3289
2,4,2006,2593
2,0,2042,2054
2,0,2058,2071
2,0,2075,2086
2,0,2090,2102
2,0,2106,2125
2,0,2155,2228
2,1,2155,2228
2,0,2176,2201
2,4,2006,2593
2,0,2042,2054
2,0,2058,2071
2,0,2075,2086
2,0,2090,2102
2,0,2106,2125
2,0,2155,2228
2,1,2155,2228
2,0,2176,2201
2,4,2006,2593
2,0,2042,2054
2,0,2058,2071
2,0,2075,2086
2,0,2090,2102
2,0,2106,2125
2,0,2155,2228
2,1,2155,2228
2,0,2214,2228
2,3,2155,2228
2,0,2259,2336
2,1,2259,2336
2,0,2321,2336
2,3,2259,2336
2,0,2342,2416
2,0,2422,2553
2,0,2557,2569
2,0,2575,2589
2,22,2006,2593
2,12,2185,2200
2,3,2155,2228
2,0,2259,2336
2,1,2259,2336
2,0,2281,2308
2,4,2006,2593
2,0,2042,2054
2,0,2058,2071
2,0,2075,2086
2,0,2090,2102
2,0,2106,2125
2,0,2155,2228
2,1,2155,2228
2,0,2214,2228
2,3,2155,2228
2,0,2259,2336
2,1,2259,2336
2,0,2321,2336
2,3,2259,2336
2,0,2342,2416
2,0,2422,2553
2,0,2557,2569
2,0,2575,2589
2,22,2006,2593
2,12,2291,2307
2,3,2259,2336
2,0,2342,2416
2,1,2342,2416
2,0,2371,2388
2,0,2393,2411
2,3,2342,2416
2,0,2422,2553
2,1,2422,2553
2,0,2450,2466
2,0,2471,2548
2,1,2471,2548
2,0,2496,2516
2,3,2471,2548
2,3,2422,2553
2,0,2557,2569
2,0,2575,2589
2,22,2006,2593
2,12,2185,2200
2,3,2155,2228
2,0,2259,2336
2,1,2259,2336
2,0,2281,2308
2,4,2006,2593
2,0,2042,2054
2,0,2058,2071
2,0,2075,2086
2,0,2090,2102
2,0,2106,2125
2,0,2155,2228
2,1,2155,2228
2,0,2176,2201
2,4,2006,2593
2,0,2042,2054
2,0,2058,2071
2,0,2075,2086
2,0,2090,2102
2,0,2106,2125
2,0,2155,2228
2,1,2155,2228
2,0,2214,2228
2,3,2155,2228
2,0,2259,2336
2,1,2259,2336
2,0,2321,2336
2,3,2259,2336
2,0,2342,2416
2,0,2422,2553
2,0,2557,2569
2,0,2575,2589
2,22,2006,2593
2,12,2185,2200
2,3,2155,2228
2,0,2259,2336
2,1,2259,2336
2,0,2281,2308
2,4,2006,2593
2,0,2042,2054
2,0,2058,2071
2,0,2075,2086
2,0,2090,2102
2,0,2106,2125
2,0,2155,2228
2,1,2155,2228
2,0,2214,2228
2,3,2155,2228
2,0,2259,2336
2,1,2259,2336
2,0,2321,2336
2,3,2259,2336
2,0,2342,2416
2,0,2422,2553
2,0,2557,2569
2,0,2575,2589
2,22,2006,2593
2,12,2291,2307
2,3,2259,2336
2,0,2342,2416
2,1,2342,2416
2,0,2371,2388
2,0,2393,2411
2,3,2342,2416
2,0,2422,2553
2,1,2422,2553
2,0,2450,2466
2,0,2471,2548
2,1,2471,2548
2,0,2496,2516
2,3,2471,2548
2,3,2422,2553
2,0,2557,2569
2,0,2575,2589
2,22,2006,2593
2,12,2291,2307
2,3,2259,2336
2,0,2342,2416
2,1,2342,2416
2,0,2371,2388
2,0,2393,2411
2,3,2342,2416
2,0,2422,2553
2,1,2422,2553
2,0,2450,2466
2,0,2471,2548
2,1,2471,2548
2,0,2496,2516
2,3,2471,2548
2,3,2422,2553
2,0,2557,2569
2,0,2575,2589
2,22,2006,2593
2,12,3278,3288
2,0,3322,3337
2,0,3341,3352
2,0,3356,3375
2,0,3379,3398
2,0,3437,3449
2,0,3453,4300
2,1,3453,4300
2,0,3493,3509
2,0,3548,3565
2,0,3570,3605
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3587,3604
2,0,3619,3635
2,0,3610,3791
2,24,1,182
2,0,3798,3819
2,0,3824,3845
2,0,3852,3890
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3871,3889
2,0,3895,3933
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3914,3932
2,0,3938,3972
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3955,3971
2,0,3977,4011
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3994,4010
2,0,4018,4295
2,1,4018,4295
2,0,4217,4231
2,0,4237,4251
2,0,4257,4270
2,0,4276,4289
2,3,4018,4295
2,0,3471,3481
2,3,3453,4300
2,0,3453,4300
2,1,3453,4300
2,0,3493,3509
2,0,3548,3565
2,0,3570,3605
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3587,3604
2,0,3619,3635
2,0,3610,3791
2,1,3610,3791
2,0,3678,3708
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3692,3707
2,0,3714,3785
2,0,3651,3665
2,3,3610,3791
2,0,3610,3791
2,24,1,182
2,0,3798,3819
2,0,3824,3845
2,0,3852,3890
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3871,3889
2,0,3895,3933
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3914,3932
2,0,3938,3972
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3955,3971
2,0,3977,4011
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3994,4010
2,0,4018,4295
2,1,4018,4295
2,0,4217,4231
2,0,4237,4251
2,0,4257,4270
2,0,4276,4289
2,3,4018,4295
2,0,3471,3481
2,3,3453,4300
2,0,3453,4300
2,1,3453,4300
2,0,3493,3509
2,0,3548,3565
2,0,3570,3605
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3587,3604
2,0,3619,3635
2,0,3610,3791
2,1,3610,3791
2,0,3678,3708
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3692,3707
2,0,3714,3785
2,1,3714,3785
2,0,3746,3761
2,0,3768,3778
2,3,3714,3785
2,0,3651,3665
2,3,3610,3791
2,0,3610,3791
2,1,3610,3791
2,0,3678,3708
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3692,3707
2,0,3714,3785
2,0,3651,3665
2,3,3610,3791
2,0,3610,3791
2,24,1,182
2,0,3798,3819
2,0,3824,3845
2,0,3852,3890
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3871,3889
2,0,3895,3933
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3914,3932
2,0,3938,3972
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3955,3971
2,0,3977,4011
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3994,4010
2,0,4018,4295
2,1,4018,4295
2,0,4217,4231
2,0,4237,4251
2,0,4257,4270
2,0,4276,4289
2,3,4018,4295
2,0,3471,3481
2,3,3453,4300
2,0,3453,4300
2,1,3453,4300
2,0,3493,3509
2,0,3548,3565
2,0,3570,3605
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3587,3604
2,0,3619,3635
2,0,3610,3791
2,1,3610,3791
2,0,3678,3708
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3692,3707
2,0,3714,3785
2,1,3714,3785
2,0,3746,3761
2,0,3768,3778
2,3,3714,3785
2,0,3651,3665
2,3,3610,3791
2,0,3610,3791
2,1,3610,3791
2,0,3678,3708
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3692,3707
2,0,3714,3785
2,1,3714,3785
2,0,3746,3761
2,0,3768,3778
2,3,3714,3785
2,0,3651,3665
2,3,3610,3791
2,0,3610,3791
2,1,3610,3791
2,0,3678,3708
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3692,3707
2,0,3714,3785
2,0,3651,3665
2,3,3610,3791
2,0,3610,3791
2,24,1,182
2,0,3798,3819
2,0,3824,3845
2,0,3852,3890
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3871,3889
2,0,3895,3933
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3914,3932
2,0,3938,3972
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3955,3971
2,0,3977,4011
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3994,4010
2,0,4018,4295
2,1,4018,4295
2,0,4217,4231
2,0,4237,4251
2,0,4257,4270
2,0,4276,4289
2,3,4018,4295
2,0,3471,3481
2,3,3453,4300
2,0,3453,4300
2,1,3453,4300
2,0,3493,3509
2,0,3548,3565
2,0,3570,3605
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3587,3604
2,0,3619,3635
2,0,3610,3791
2,1,3610,3791
2,0,3678,3708
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3692,3707
2,0,3714,3785
2,1,3714,3785
2,0,3746,3761
2,0,3768,3778
2,3,3714,3785
2,0,3651,3665
2,3,3610,3791
2,0,3610,3791
2,1,3610,3791
2,0,3678,3708
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3692,3707
2,0,3714,3785
2,1,3714,3785
2,0,3746,3761
2,0,3768,3778
2,3,3714,3785
2,0,3651,3665
2,3,3610,3791
2,0,3610,3791
2,1,3610,3791
2,0,3678,3708
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3692,3707
2,0,3714,3785
2,1,3714,3785
2,0,3746,3761
2,0,3768,3778
2,3,3714,3785
2,0,3651,3665
2,3,3610,3791
2,0,3610,3791
2,1,3610,3791
2,0,3678,3708
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3692,3707
2,0,3714,3785
2,0,3651,3665
2,3,3610,3791
2,0,3610,3791
2,24,1,182
2,0,3798,3819
2,0,3824,3845
2,0,3852,3890
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3871,3889
2,0,3895,3933
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3914,3932
2,0,3938,3972
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3955,3971
2,0,3977,4011
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3994,4010
2,0,4018,4295
2,1,4018,4295
2,0,4118,4132
2,0,4138,4151
2,0,4157,4171
2,0,4177,4190
2,3,4018,4295
2,0,3471,3481
2,3,3453,4300
2,0,3453,4300
2,1,3453,4300
2,0,3493,3509
2,0,3548,3565
2,0,3570,3605
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3587,3604
2,0,3619,3635
2,0,3610,3791
2,1,3610,3791
2,0,3678,3708
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3692,3707
2,0,3714,3785
2,1,3714,3785
2,0,3746,3761
2,0,3768,3778
2,3,3714,3785
2,0,3651,3665
2,3,3610,3791
2,0,3610,3791
2,1,3610,3791
2,0,3678,3708
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3692,3707
2,0,3714,3785
2,0,3651,3665
2,3,3610,3791
2,0,3610,3791
2,1,3610,3791
2,0,3678,3708
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3692,3707
2,0,3714,3785
2,0,3651,3665
2,3,3610,3791
2,0,3610,3791
2,1,3610,3791
2,0,3678,3708
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3692,3707
2,0,3714,3785
2,0,3651,3665
2,3,3610,3791
2,0,3610,3791
2,1,3610,3791
2,0,3678,3708
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3692,3707
2,0,3714,3785
2,0,3651,3665
2,3,3610,3791
2,0,3610,3791
2,24,1,182
2,0,3798,3819
2,0,3824,3845
2,0,3852,3890
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3871,3889
2,0,3895,3933
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3914,3932
2,0,3938,3972
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3955,3971
2,0,3977,4011
2,4,1725,1833
2,0,1763,1829
2,12,1771,1827
2,22,1725,1833
2,12,3994,4010
2,0,4018,4295
2,1,4018,4295
2,0,4217,4231
2,0,4237,4251
2,0,4257,4270
2,0,4276,4289
2,3,4018,4295
2,0,3471,3481
2,3,3453,4300
2,0,3453,4300
2,24,1,848
2,0,4306,4319
2,22,3209,4323
2,12,7816,7825
2,22,7756,7936
3,12,1097,1107
3,0,1112,1143
3,13,1123,1142
3,0,1149,1252
3,0,1258,1560
3,0,1570,1597
3,0,1607,1634
3,0,1644,1674
3,0,1684,1716
3,0,1726,1758
3,0,1768,1795
3,12,1768,1794
3,7,775,1799
3,22,775,1799
